# The six-dimensional phase space data in the global Cartesian coordinates
# Part. ID    x [m]       beta_x*gamma       y [m]      beta_y*gamma        z [m]      beta_z*gamma
ID0 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.00309809e-02 0.00000000e+00 0.00000000e+00
ID1 3.99835900e+00 5.79849744e-03 3.46944695e-18 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 3.99908353e+00 5.79849744e-03 9.97371816e-03 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 3.99980807e+00 5.79849743e-03 1.99474363e-02 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00053260e+00 5.79849742e-03 2.99211545e-02 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00125713e+00 5.79849741e-03 3.98948726e-02 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00198166e+00 5.79849738e-03 4.98685908e-02 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00270619e+00 5.79849735e-03 5.98423090e-02 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00343072e+00 5.79849731e-03 6.98160271e-02 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00415526e+00 5.79849726e-03 7.97897453e-02 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00487979e+00 5.79849719e-03 8.97634634e-02 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00560432e+00 5.79849711e-03 9.97371816e-02 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00632885e+00 5.79849700e-03 1.09710900e-01 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00705338e+00 5.79849687e-03 1.19684618e-01 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00777791e+00 5.79849670e-03 1.29658336e-01 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00850244e+00 5.79849649e-03 1.39632054e-01 7.98206448e-02 0.00000000e+00 0.00000000e+00
ID1 4.00922698e+00 5.79849622e-03 1.49605772e-01 7.98206449e-02 0.00000000e+00 0.00000000e+00
ID1 4.00995151e+00 5.79849588e-03 1.59579491e-01 7.98206449e-02 0.00000000e+00 0.00000000e+00
ID1 4.01067604e+00 5.79849546e-03 1.69553209e-01 7.98206449e-02 0.00000000e+00 0.00000000e+00
ID1 4.01140057e+00 5.79849494e-03 1.79526927e-01 7.98206450e-02 0.00000000e+00 0.00000000e+00
ID1 4.01212510e+00 5.79849428e-03 1.89500645e-01 7.98206450e-02 0.00000000e+00 0.00000000e+00
ID1 4.01284963e+00 5.79849345e-03 1.99474363e-01 7.98206451e-02 0.00000000e+00 0.00000000e+00
ID1 4.01357416e+00 5.79849242e-03 2.09448082e-01 7.98206451e-02 0.00000000e+00 0.00000000e+00
ID1 4.01429869e+00 5.79849113e-03 2.19421800e-01 7.98206452e-02 0.00000000e+00 0.00000000e+00
ID1 4.01502322e+00 5.79848951e-03 2.29395518e-01 7.98206454e-02 0.00000000e+00 0.00000000e+00
ID1 4.01574776e+00 5.79848749e-03 2.39369236e-01 7.98206455e-02 0.00000000e+00 0.00000000e+00
ID1 4.01647229e+00 5.79848497e-03 2.49342954e-01 7.98206457e-02 0.00000000e+00 0.00000000e+00
ID1 4.01719682e+00 5.79848182e-03 2.59316673e-01 7.98206459e-02 0.00000000e+00 0.00000000e+00
ID1 4.01792134e+00 5.79847788e-03 2.69290391e-01 7.98206462e-02 0.00000000e+00 0.00000000e+00
ID1 4.01864587e+00 5.79847298e-03 2.79264109e-01 7.98206466e-02 0.00000000e+00 0.00000000e+00
ID1 4.01937040e+00 5.79846686e-03 2.89237828e-01 7.98206470e-02 0.00000000e+00 0.00000000e+00
ID1 4.02009493e+00 5.79845923e-03 2.99211546e-01 7.98206476e-02 0.00000000e+00 0.00000000e+00
ID1 4.02081946e+00 5.79844973e-03 3.09185265e-01 7.98206482e-02 0.00000000e+00 0.00000000e+00
ID1 4.02154398e+00 5.79843789e-03 3.19158984e-01 7.98206491e-02 0.00000000e+00 0.00000000e+00
ID1 4.02226850e+00 5.79842317e-03 3.29132702e-01 7.98206502e-02 0.00000000e+00 0.00000000e+00
ID1 4.02299302e+00 5.79840484e-03 3.39106421e-01 7.98206515e-02 0.00000000e+00 0.00000000e+00
ID1 4.02371754e+00 5.79838205e-03 3.49080140e-01 7.98206532e-02 0.00000000e+00 0.00000000e+00
ID1 4.02444206e+00 5.79835373e-03 3.59053860e-01 7.98206552e-02 0.00000000e+00 0.00000000e+00
ID1 4.02516657e+00 5.79831854e-03 3.69027579e-01 7.98206578e-02 0.00000000e+00 0.00000000e+00
ID1 4.02589108e+00 5.79827484e-03 3.79001299e-01 7.98206609e-02 0.00000000e+00 0.00000000e+00
ID1 4.02661558e+00 5.79822059e-03 3.88975020e-01 7.98206649e-02 0.00000000e+00 0.00000000e+00
ID1 4.02734007e+00 5.79815330e-03 3.98948741e-01 7.98206698e-02 0.00000000e+00 0.00000000e+00
ID1 4.02806455e+00 5.79806985e-03 4.08922462e-01 7.98206758e-02 0.00000000e+00 0.00000000e+00
ID1 4.02878903e+00 5.79796642e-03 4.18896185e-01 7.98206834e-02 0.00000000e+00 0.00000000e+00
ID1 4.02951348e+00 5.79783828e-03 4.28869908e-01 7.98206927e-02 0.00000000e+00 0.00000000e+00
ID1 4.03023792e+00 5.79767962e-03 4.38843633e-01 7.98207042e-02 0.00000000e+00 0.00000000e+00
ID1 4.03096234e+00 5.79748324e-03 4.48817360e-01 7.98207184e-02 0.00000000e+00 0.00000000e+00
ID1 4.03168673e+00 5.79724033e-03 4.58791088e-01 7.98207361e-02 0.00000000e+00 0.00000000e+00
ID1 4.03241109e+00 5.79693998e-03 4.68764819e-01 7.98207579e-02 0.00000000e+00 0.00000000e+00
ID1 4.03313540e+00 5.79656880e-03 4.78738553e-01 7.98207849e-02 0.00000000e+00 0.00000000e+00
ID1 4.03385967e+00 5.79611032e-03 4.88712290e-01 7.98208182e-02 0.00000000e+00 0.00000000e+00
ID1 4.03458386e+00 5.79554431e-03 4.98686033e-01 7.98208592e-02 0.00000000e+00 0.00000000e+00
ID1 4.03530798e+00 5.79484587e-03 5.08659781e-01 7.98209100e-02 0.00000000e+00 0.00000000e+00
ID1 4.03603201e+00 5.79398449e-03 5.18633536e-01 7.98209725e-02 0.00000000e+00 0.00000000e+00
ID1 4.03675591e+00 5.79292271e-03 5.28607300e-01 7.98210496e-02 0.00000000e+00 0.00000000e+00
ID1 4.03747967e+00 5.79161457e-03 5.38581074e-01 7.98211445e-02 0.00000000e+00 0.00000000e+00
ID1 4.03820324e+00 5.79000381e-03 5.48554862e-01 7.98212613e-02 0.00000000e+00 0.00000000e+00
ID1 4.03892659e+00 5.78802148e-03 5.58528666e-01 7.98214051e-02 0.00000000e+00 0.00000000e+00
ID1 4.03964967e+00 5.78558324e-03 5.68502489e-01 7.98215819e-02 0.00000000e+00 0.00000000e+00
ID1 4.04037241e+00 5.78258595e-03 5.78476338e-01 7.98217991e-02 0.00000000e+00 0.00000000e+00
ID1 4.04109473e+00 5.77890358e-03 5.88450216e-01 7.98220657e-02 0.00000000e+00 0.00000000e+00
ID1 4.04181654e+00 5.77438230e-03 5.98424132e-01 7.98223929e-02 0.00000000e+00 0.00000000e+00
ID1 4.04253772e+00 5.76883448e-03 6.08398093e-01 7.98227941e-02 0.00000000e+00 0.00000000e+00
ID1 4.04325814e+00 5.76203152e-03 6.18372109e-01 7.98232854e-02 0.00000000e+00 0.00000000e+00
ID1 4.04397761e+00 5.75369521e-03 6.28346193e-01 7.98238868e-02 0.00000000e+00 0.00000000e+00
ID1 4.04469592e+00 5.74348736e-03 6.38320361e-01 7.98246219e-02 0.00000000e+00 0.00000000e+00
ID1 4.04541283e+00 5.73099749e-03 6.48294630e-01 7.98255196e-02 0.00000000e+00 0.00000000e+00
ID1 4.04612800e+00 5.71572815e-03 6.58269024e-01 7.98266143e-02 0.00000000e+00 0.00000000e+00
ID1 4.04684107e+00 5.69707753e-03 6.68243568e-01 7.98279476e-02 0.00000000e+00 0.00000000e+00
ID1 4.04755155e+00 5.67431913e-03 6.78218297e-01 7.98295685e-02 0.00000000e+00 0.00000000e+00
ID1 4.04825889e+00 5.64657798e-03 6.88193249e-01 7.98315355e-02 0.00000000e+00 0.00000000e+00
ID1 4.04896240e+00 5.61280320e-03 6.98168472e-01 7.98339173e-02 0.00000000e+00 0.00000000e+00
ID1 4.04966124e+00 5.57173672e-03 7.08144023e-01 7.98367939e-02 0.00000000e+00 0.00000000e+00
ID1 4.05035443e+00 5.52187806e-03 7.18119969e-01 7.98402578e-02 0.00000000e+00 0.00000000e+00
ID1 4.05104074e+00 5.46144555e-03 7.28096389e-01 7.98444144e-02 0.00000000e+00 0.00000000e+00
ID1 4.05171873e+00 5.38833464e-03 7.38073379e-01 7.98493817e-02 0.00000000e+00 0.00000000e+00
ID1 4.05238667e+00 5.30007457e-03 7.48051046e-01 7.98552886e-02 0.00000000e+00 0.00000000e+00
ID1 4.05304249e+00 5.19378570e-03 7.58029518e-01 7.98622720e-02 0.00000000e+00 0.00000000e+00
ID1 4.05368373e+00 5.06614055e-03 7.68008936e-01 7.98704709e-02 0.00000000e+00 0.00000000e+00
ID1 4.05430749e+00 4.91333310e-03 7.77989462e-01 7.98800167e-02 0.00000000e+00 0.00000000e+00
ID1 4.05491036e+00 4.73106226e-03 7.87971270e-01 7.98910192e-02 0.00000000e+00 0.00000000e+00
ID1 4.05548837e+00 4.51453674e-03 7.97954549e-01 7.99035472e-02 0.00000000e+00 0.00000000e+00
ID1 4.05603691e+00 4.25850962e-03 8.07939488e-01 7.99176013e-02 0.00000000e+00 0.00000000e+00
ID1 4.05655070e+00 3.95735125e-03 8.17926274e-01 7.99330800e-02 0.00000000e+00 0.00000000e+00
ID1 4.05702374e+00 3.60516806e-03 8.27915072e-01 7.99497384e-02 0.00000000e+00 0.00000000e+00
ID1 4.05744927e+00 3.19597203e-03 8.37906003e-01 7.99671412e-02 0.00000000e+00 0.00000000e+00
ID1 4.05781981e+00 2.72390063e-03 8.47899121e-01 7.99846127e-02 0.00000000e+00 0.00000000e+00
ID1 4.05812714e+00 2.18347968e-03 8.57894379e-01 8.00011895e-02 0.00000000e+00 0.00000000e+00
ID1 4.05836242e+00 1.56991316e-03 8.67891586e-01 8.00155814e-02 0.00000000e+00 0.00000000e+00
ID1 4.05851625e+00 8.79375576e-04 8.77890371e-01 8.00261495e-02 0.00000000e+00 0.00000000e+00
ID1 4.05857886e+00 1.09276220e-04 8.87890137e-01 8.00309063e-02 0.00000000e+00 0.00000000e+00
ID1 4.05854020e+00 -7.41536736e-04 8.97890015e-01 8.00275454e-02 0.00000000e+00 0.00000000e+00
ID1 4.05839020e+00 -1.67265981e-03 9.07888834e-01 8.00134995e-02 0.00000000e+00 0.00000000e+00
ID1 4.05811893e+00 -2.68212249e-03 9.17885087e-01 7.99860245e-02 0.00000000e+00 0.00000000e+00
ID1 4.05771681e+00 -3.76648242e-03 9.27876922e-01 7.99423011e-02 0.00000000e+00 0.00000000e+00
ID1 4.05717475e+00 -4.92101443e-03 9.37862133e-01 7.98795437e-02 0.00000000e+00 0.00000000e+00
ID1 4.05648434e+00 -6.13996766e-03 9.47838174e-01 7.97951044e-02 0.00000000e+00 0.00000000e+00
ID1 4.05563794e+00 -7.41685816e-03 9.57802182e-01 7.96865616e-02 0.00000000e+00 0.00000000e+00
ID1 4.05462872e+00 -8.74476386e-03 9.67751010e-01 7.95517881e-02 0.00000000e+00 0.00000000e+00
ID1 4.05345076e+00 -1.01165938e-02 9.77681263e-01 7.93889943e-02 0.00000000e+00 0.00000000e+00
ID1 4.05209902e+00 -1.15253122e-02 9.87589348e-01 7.91967491e-02 0.00000000e+00 0.00000000e+00
ID1 4.05056930e+00 -1.29641067e-02 9.97471514e-01 7.89739819e-02 0.00000000e+00 0.00000000e+00
ID1 4.04885826e+00 -1.44264991e-02 1.00732390e+00 7.87199721e-02 0.00000000e+00 0.00000000e+00
ID1 4.04696334e+00 -1.59064019e-02 1.01714257e+00 7.84343309e-02 0.00000000e+00 0.00000000e+00
ID1 4.04488271e+00 -1.73981288e-02 1.02692357e+00 7.81169828e-02 0.00000000e+00 0.00000000e+00
ID1 4.04261522e+00 -1.88963665e-02 1.03666294e+00 7.77681504e-02 0.00000000e+00 0.00000000e+00
ID1 4.04016038e+00 -2.03961174e-02 1.04635679e+00 7.73883472e-02 0.00000000e+00 0.00000000e+00
ID1 4.03751830e+00 -2.18926194e-02 1.05600129e+00 7.69783808e-02 0.00000000e+00 0.00000000e+00
ID1 4.03468968e+00 -2.33812483e-02 1.06559273e+00 7.65393697e-02 0.00000000e+00 0.00000000e+00
ID1 4.03167577e+00 -2.48574078e-02 1.07512757e+00 7.60727755e-02 0.00000000e+00 0.00000000e+00
ID1 4.02847844e+00 -2.63164093e-02 1.08460248e+00 7.55804505e-02 0.00000000e+00 0.00000000e+00
ID1 4.02510014e+00 -2.77533464e-02 1.09401439e+00 7.50647031e-02 0.00000000e+00 0.00000000e+00
ID1 4.02154393e+00 -2.91629680e-02 1.10336054e+00 7.45283784e-02 0.00000000e+00 0.00000000e+00
ID1 4.01781359e+00 -3.05395584e-02 1.11263856e+00 7.39749502e-02 0.00000000e+00 0.00000000e+00
ID1 4.01391363e+00 -3.18768370e-02 1.12184658e+00 7.34086177e-02 0.00000000e+00 0.00000000e+00
ID1 4.00984939e+00 -3.31678970e-02 1.13098328e+00 7.28343909e-02 0.00000000e+00 0.00000000e+00
ID1 4.00562711e+00 -3.44052084e-02 1.14004804e+00 7.22581450e-02 0.00000000e+00 0.00000000e+00
ID1 4.00125399e+00 -3.55807172e-02 1.14904102e+00 7.16866127e-02 0.00000000e+00 0.00000000e+00
ID1 3.99673829e+00 -3.66860721e-02 1.15796326e+00 7.11272802e-02 0.00000000e+00 0.00000000e+00
ID1 3.99208929e+00 -3.77129981e-02 1.16681680e+00 7.05881551e-02 0.00000000e+00 0.00000000e+00
ID1 3.98731728e+00 -3.86538109e-02 1.17560465e+00 7.00773913e-02 0.00000000e+00 0.00000000e+00
ID1 3.98243344e+00 -3.95020199e-02 1.18433087e+00 6.96027894e-02 0.00000000e+00 0.00000000e+00
